UserId,ItemId
3668,1195 2470 2320 637 1567 1784 783 3220 490 471 443 1455 2474 1722 1871 2971 2455 2464 2855 2661 2977 294 358 1197 3241 1755 964 115 1239 2810 147 3040 976 2182 2351 2966 2312 346 655 2117 2555 2232 2862 2217 2283 2055 3237 2976 2115 501
3669,2754 2885 2940 465 1956 2351 3229 2039 697 2464 517 496 2541 706 2537 2855 3032 865 2726 2652 2312 457 2339 2320 333 2455 3148 1949 1868 1575 505 2470 1200 1193 255 2031 2547 2651 275 2645 230 1195 770 3142 3078 1681 167 1474 471 1060
3670,2940 1197 2823 2547 2537 2351 1195 1336 496 2312 505 3032 3078 1386 2885 1868 938 2022 465 865 706 1812 2039 1185 2977 2841 1200 1307 756 1348 3142 2455 2855 1193 275 3229 2514 968 471 2108 2299 2827 277 3178 1693 1857 1942 770 2013 719
3671,2464 1193 2312 2463 2885 1575 465 1185 1386 2022 2108 417 1465 1268 1336 1195 865 1949 333 3229 275 770 1868 2470 2810 2514 2030 1348 702 2039 697 505 3181 1474 1197 1800 719 2024 2547 1213 2651 412 968 231 2320 3209 1749 767 1754 3032
3672,663 277 2940 2514 697 1197 1923 2312 2299 1386 333 3229 2022 2031 505 2885 2455 1575 2855 1307 496 1034 968 2547 1949 471 1193 2351 938 2537 3026 2108 2831 3178 1348 3109 2034 3142 3032 3127 2066 299 2039 117 1195 1868 1336 865 1860 275
3673,496 780 2206 3231 573 2149 1116 2940 697 1803 2997 3041 3037 2312 1673 1197 2031 1307 2845 267 2066 1857 2514 1949 1295 2823 2208 331 865 1734 2855 275 428 1575 1034 938 457 663 1455 1200 662 1185 2899 1942 3176 384 1386 84 2928 2661
3674,3178 1586 2549 2403 2940 2464 950 333 3229 1506 2885 840 2039 3032 1196 1357 695 2922 1386 1575 2022 1770 2470 2108 1200 1245 773 1628 770 427 2320 3078 1956 1474 1155 639 1417 1465 865 275 697 2031 2652 204 1023 1681 18 3209 2312 1348
3675,100 865 1868 2541 1575 1818 719 275 454 783 1185 1239 505 3241 1956 2299 1348 1290 3220 2006 346 1737 987 2616 1857 470 2455 2198 1722 1156 167 609 3209 3142 2875 1498 1681 2661 1193 770 814 3059 1455 1942 2940 2883 2463 521 2696 868
3676,1575 2182 2470 1200 231 2921 1770 1818 598 2320 2022 1213 3073 1861 465 3209 3129 2726 358 1197 2855 865 2464 1195 2350 770 1423 2312 517 1185 490 2351 2541 2651 100 938 458 1686 2805 1577 1193 505 1956 719 275 2126 1029 2537 3150 1868
3677,1818 1106 1736 2350 1348 501 1991 1060 3087 381 1200 2343 2182 2963 2111 596 1770 465 2874 1741 1748 1268 1560 603 1602 865 2211 2770 2081 1185 2312 2464 1306 938 1318 2216 3130 2714 2546 2782 2537 405 3250 230 1195 181 2435 2921 1183 275
3678,702 2541 596 1741 470 803 517 2964 1722 2171 1498 2616 2320 255 3059 868 3233 3091 1990 2343 1714 2470 230 168 1643 1237 2835 2937 2393 1991 1736 1612 3250 2799 942 2850 2081 720 192 926 1239 465 1577 1318 225 761 1289 645 3039 181
3679,1386 1956 2320 1200 2726 3209 2464 2470 1770 2350 1575 702 2299 865 100 1195 2312 296 1348 2537 1193 1942 3241 945 1567 1185 1868 1290 814 457 706 1268 491 1156 1307 1784 275 505 380 2171 719 521 2937 770 1800 697 2179 2940 231 803
3680,697 2127 3182 331 2022 1020 1857 2299 2885 117 1942 2464 1923 988 128 296 2568 3158 2222 1339 1034 2940 1200 2928 275 1424 517 2841 2514 122 3041 1348 2652 968 865 1812 1195 1443 1352 2547 1575 2350 1159 945 2208 2706 2470 485 719 1290
3681,3059 2022 1714 470 1567 1371 1990 1770 2551 2799 2428 1991 91 2111 532 2393 1396 2035 2182 2688 1357 3233 48 1106 3064 280 2472 501 523 491 192 497 720 2855 1643 1197 3014 2976 1722 1964 2696 942 2163 1423 2398 3247 870 3049 2986 1864
3682,2182 2320 3189 2652 1575 1200 2805 1770 2350 1475 465 865 1185 405 100 2541 2651 1941 1804 231 2810 1197 1681 719 2351 2464 275 241 553 2688 1755 3241 2855 987 2179 2537 2312 1991 1784 2937 1868 1861 2380 2193 803 964 1195 1106 1818 3142
3683,2932 497 2320 1973 48 2472 3049 1864 1254 1200 2006 2696 1128 3237 2147 1651 1292 3014 2133 2937 465 2750 2885 1386 803 2022 1964 2325 1443 2198 517 868 423 2044 1088 2585 765 2163 2338 644 2176 1268 1695 2649 2428 814 3218 2488 2855 2464
3684,1455 1868 2537 865 1575 1185 471 1681 706 1200 384 637 231 2024 2117 1474 968 2007 3142 2514 663 1325 333 457 698 3178 1195 697 976 1193 3031 2845 496 1197 1693 3127 1307 2039 2902 2837 2536 1770 443 2547 1386 2339 2971 2885 2814 3032
3685,2455 471 2464 384 1474 2312 443 2971 1195 2007 2845 3040 2940 3220 1770 465 496 1197 783 2283 2885 2299 988 2463 2514 2661 1193 2024 402 1386 1761 1307 2392 2966 2022 1196 277 663 490 2855 1871 3186 457 486 1113 2460 2351 1365 1156 1673
3686,505 698 702 2007 1755 1648 2514 1455 181 2339 1673 2537 2115 2474 1868 1200 2464 938 1405 1197 2024 384 2855 457 465 2805 471 92 1734 1196 1696 358 2022 1386 273 333 588 3178 2845 2117 976 812 706 3037 1722 2940 2902 1465 799 2193
3687,1887 2956 1786 2464 2537 1348 865 1868 2180 1560 2940 2463 1185 275 496 2351 3178 1455 945 1200 2828 2885 719 2022 1177 1193 2645 2845 702 1386 3031 476 2117 968 2030 1575 3231 3040 1949 2460 3220 2547 1681 2179 783 2024 637 517 1770 2514
3688,2885 505 2022 1197 231 465 1474 2351 1200 938 2470 2464 1195 2855 2312 1268 3142 2977 2350 2537 2726 1185 2320 1770 987 2651 2841 706 1868 2940 1348 1956 2299 275 1812 471 1325 1861 490 2182 719 954 697 517 2217 856 2455 1193 2546 2115
3689,2940 2031 1575 1260 1195 697 2464 1197 167 2312 485 2527 465 2537 2855 1386 1218 2455 2022 3026 706 1474 1868 1949 231 2547 333 1200 865 3041 486 770 2845 25 2841 2299 2651 457 1185 2206 2959 1405 1348 2823 3032 1456 275 745 1407 2470
3690,1060 2179 803 168 2022 2616 521 2351 255 501 3059 470 748 1990 1612 2171 3241 251 465 192 3148 2393 2874 3233 2933 381 1200 1770 865 852 2428 2312 3209 2057 1736 1741 2855 2835 2435 3090 2537 2963 1575 2111 3247 942 1784 523 2182 1681
3691,1200 2022 2464 1386 1268 465 2888 1575 987 1770 2726 2320 2855 865 2652 2182 2541 1197 517 644 2470 2351 1474 2312 1193 2537 275 2217 1956 2810 100 491 702 1868 231 1195 1681 1784 1818 2350 1348 1443 3209 3220 1213 2937 938 2299 1567 609
3692,1069 1680 1781 1853 2700 593 842 1620 170 3077 2307 1597 1846 2333 1828 2075 242 837 1871 3186 1242 1115 133 2923 1365 1706 2521 140 1533 839 1750 910 1702 439 2879 2219 1130 2865 2811 704 571 1966 2742 1317 1720 856 919 263 3063 3179
3693,2455 471 3142 1575 1365 505 1871 2977 2173 1307 2855 1325 1868 1455 938 837 1200 2885 1295 2902 2537 1614 741 714 1673 443 465 3186 2022 117 1386 384 1185 2299 2795 2351 2474 1020 830 1770 3037 2726 3220 3241 2652 2350 856 486 1734 1034
3694,1195 2464 231 2885 938 2855 770 2940 1386 2312 2537 865 2022 2455 1868 1861 2299 277 2031 167 2351 2514 275 1185 457 2470 697 490 1193 1268 358 2652 1405 2841 1034 719 1307 1156 2222 3229 1006 1336 954 3220 1857 2651 496 1673 1693 333
3695,2885 1770 3241 1200 1106 1239 1474 1722 465 2351 1575 706 1195 3142 1197 1784 987 2933 2977 2182 1990 517 2428 1956 2855 1268 964 501 2541 505 1289 1020 454 2173 2537 719 988 231 702 1185 1818 2976 1868 1348 346 1602 655 1737 115 2538
3696,3037 277 663 1923 1505 46 1417 2514 1673 2222 3071 1456 1405 3207 1693 2455 457 117 2902 494 1677 706 176 86 2034 2208 1307 1860 363 2100 3142 486 2174 1034 2508 387 938 299 1835 231 1156 2899 2770 1857 3186 2928 1756 1942 770 2940
3697,3032 329 2549 2403 2039 84 697 2940 412 3013 2547 2013 1194 2536 333 3078 859 2108 1198 3026 2031 226 3229 1677 77 422 2125 1793 1260 485 2278 1880 518 1281 1302 3086 2464 1429 1023 134 2622 2497 756 695 968 2514 128 1465 1616 1348
3698,2651 1868 3142 2455 706 505 457 2339 1200 465 2312 384 471 865 2299 697 2940 275 1307 1861 2464 333 637 231 1949 1195 1048 1197 1386 496 968 2022 1268 2885 1455 294 976 1812 2547 1295 1034 1770 2514 1213 1474 2380 167 2470 590 1152
3699,2022 2885 2299 697 2351 1575 1195 2312 1200 505 2514 702 1693 2470 1348 1193 663 2350 2537 2127 167 3142 2031 2652 517 3037 2320 1770 3209 3026 1942 2108 2750 1185 1868 1424 496 1835 117 968 1949 275 2541 2706 296 1290 945 3241 2547 231
3700,2940 2464 2030 1749 3181 2108 770 1193 465 2022 496 1013 859 968 1386 2351 18 594 697 1949 2547 865 1868 2845 3178 1575 1197 1195 2783 275 1185 1693 1715 333 2299 1812 3209 702 1352 3231 2541 380 2470 1336 2855 2039 2359 505 2024 517
3701,1357 3103 2212 204 770 773 2222 1923 2867 1663 1637 1386 2464 2022 663 2120 3052 2885 1956 465 2719 457 3209 1197 1013 988 1465 2435 317 2108 2940 706 165 2320 18 1693 702 1200 1336 2350 521 1023 192 2855 2012 517 277 3022 3078 3229
3702,1193 2940 1386 3178 465 2547 417 1956 1200 2108 2885 1185 2537 702 697 1786 1949 1465 767 1868 2463 609 1681 2179 2351 2514 2030 968 1693 1443 1455 2814 2541 1013 2855 1800 1336 3181 3229 1770 2320 380 2222 663 2012 491 2726 2299 945 2470
3703,2940 2464 2754 230 3178 2108 3229 1336 2312 596 770 2770 3032 2470 1737 2547 266 412 2024 2726 2403 865 2463 2855 3209 1200 767 1575 2616 2299 1923 225 2180 2343 417 1770 1371 756 1868 1122 663 84 2706 3022 938 2841 3248 1198 1034 1417
3704,1958 3040 1761 976 2845 1056 2283 3220 2392 1635 371 1170 1715 2821 2527 384 676 2966 741 505 981 1421 1195 1752 1881 2476 1770 2662 234 1795 231 1681 2521 3187 1684 2306 960 1226 1321 486 358 471 1938 332 1185 3124 2124 1057 2070 415
3705,2885 1818 521 1348 255 2470 2855 1197 3209 2726 2351 1193 2652 1060 1770 987 100 1443 1737 2616 2350 644 2940 1185 2179 748 1575 2754 945 2182 1268 2537 2299 2171 1784 491 1567 470 1102 3073 275 18 1800 296 457 803 2937 3178 2359 2108
3706,770 1197 2855 2024 2514 1770 2547 1693 380 2470 663 2039 2179 1673 2031 505 3127 2536 1307 3022 255 1195 494 1579 231 2359 1812 1013 1060 706 3236 296 2350 167 1059 2814 2841 3037 1786 1793 1754 2455 1835 2706 2034 2066 2171 2845 1268 273
3707,45 272 470 1920 2258 596 3090 214 2964 1956 2470 748 3022 1737 521 100 3209 2714 1396 987 942 517 1197 868 1060 2320 3003 2726 266 2937 1942 1991 186 2541 991 422 3084 2976 1857 2616 1602 479 296 1990 910 926 945 1340 1348 1122
3708,2435 2022 1060 470 1818 2652 803 255 14 3091 2754 1106 3032 1560 2964 2875 3059 1643 2464 1714 1990 501 1722 1239 168 2393 532 3209 1046 241 230 3247 2933 1193 1612 1770 1470 1200 3241 2714 2343 2749 3229 770 2855 1280 2750 1443 526 761
3709,1956 697 2885 3022 1443 3078 380 2750 2108 2351 2312 18 2359 2940 609 496 1348 3073 1875 1579 491 865 2537 1770 1241 417 644 1800 1013 1357 2602 3181 1102 3178 1197 2652 938 1818 988 1868 814 275 1185 1567 1784 2320 2198 2547 2749 2470
3710,760 1548 3158 589 476 1689 2651 162 312 654 2514 2351 1832 2940 1656 2225 1197 1386 331 2086 2977 2885 2411 2487 987 3142 2464 3241 277 296 313 938 2841 1348 505 706 2312 2536 1686 1531 740 770 1240 176 2022 2855 2706 1505 2180 168
3711,2940 1949 2403 494 1336 88 1693 412 968 918 663 2034 457 2549 639 2464 1198 329 117 2031 3139 1417 2222 3193 1860 505 1185 1405 2312 2339 1341 2108 2180 2013 2458 2814 1575 898 2772 1505 1673 1465 2007 3127 273 3078 2174 2537 1616 275
3712,767 3178 1465 457 1681 275 417 273 412 2339 333 698 719 1648 2547 2108 2536 2007 496 716 1868 1386 2514 1575 609 2463 697 2179 918 1200 2144 226 2814 1586 2030 2885 770 663 231 2299 2754 1734 2403 3139 2549 1197 1196 1336 517 166
3713,856 1474 231 2977 2474 2431 1325 2841 1224 243 1154 2811 1975 1200 335 1896 1002 3210 1054 1861 358 1268 1195 2631 2885 987 2164 1197 3142 865 2196 3241 91 2855 719 1812 1770 836 2022 458 1185 2959 1868 1156 275 1386 2887 2546 1964 2464
3714,3142 706 1020 845 1194 2977 1281 259 2455 1386 1197 2127 3241 2885 2855 1269 2022 655 2086 122 128 3158 422 2652 1063 1575 745 505 1430 682 457 938 231 465 3182 2841 471 1474 2726 2088 1339 1195 1307 545 1529 2182 468 2411 702 1159
3715,1200 1195 1770 454 865 1567 147 2726 2087 1365 275 2470 346 2350 3124 115 2555 1239 3040 2117 1837 2398 842 706 2966 3049 655 2885 3187 2921 1106 2466 741 698 3237 588 1057 2115 1977 1001 91 1226 501 954 2902 465 1268 1520 362 294
3716,1054 825 2887 2977 1325 655 1002 2431 1575 505 905 2164 2113 1474 2297 2631 1797 1964 3210 2089 1224 3241 91 751 243 2129 3142 2474 1405 1006 710 1088 629 1895 2957 2959 676 1432 155 1117 2970 1861 119 471 2262 2930 613 1336 394 1195
3717,471 1614 939 2661 2455 1868 741 585 231 865 334 1795 275 847 1325 960 637 719 443 2206 13 3031 2007 676 571 2607 1185 1456 2031 968 783 2940 706 1474 2997 678 1455 1218 2392 290 2149 1496 1681 2115 1099 3079 3142 1203 2885 2464
3718,1871 2455 2855 1673 1184 842 2173 457 2299 372 361 3186 277 1324 2885 1614 331 2350 2127 1386 3206 2022 2652 954 589 1200 2997 2351 865 2066 2841 384 2726 2757 2208 458 545 486 1185 644 72 2537 1923 2521 2470 1734 2464 1931 1349 1268
3719,2536 176 1430 1417 2031 2940 167 2831 1693 2514 968 2783 3071 2706 3229 3032 2979 313 1619 1756 1466 3207 749 2622 471 1505 333 2455 277 2034 1677 3037 1341 821 331 663 1949 706 1835 162 1689 1197 3041 1034 2174 1860 1605 1218 486 639
3720,100 803 1567 1818 2750 521 2940 1195 1185 1193 964 1868 2976 1060 3241 490 868 2463 2398 423 719 48 697 255 988 470 945 505 1106 3059 3229 770 2986 1714 2182 748 938 91 2551 2472 2696 380 1800 2359 2841 1371 609 2883 2810 2299
3721,2930 3210 825 2887 319 2262 1299 2406 1964 1470 1895 2631 2164 119 2811 1117 2196 2550 2889 836 1432 2959 751 1896 629 1129 2113 1240 1686 987 2546 3167 613 1224 1518 239 3243 856 2316 990 2306 2648 938 2362 1415 676 673 1006 2841 335
3722,471 2885 2455 1868 2845 1770 3176 465 1614 275 2470 2855 384 1197 294 847 443 1325 1386 2464 3241 2351 2940 2174 2022 783 571 988 2392 2350 2312 2031 938 1681 3220 2006 167 334 954 976 1567 1871 2685 741 1812 2976 2474 1455 2795 2115
3723,2171 2799 3039 926 2602 3080 942 1410 362 28 2163 1539 1045 936 1024 868 238 748 2878 157 2724 1386 100 2147 2652 521 1358 1305 1141 1278 3022 3078 470 2022 1071 435 2350 702 938 2179 566 3059 1348 2866 2885 270 1990 1818 949 241
3724,2464 1386 1942 517 1184 1156 1290 2299 3209 945 1193 2940 2652 1135 1405 117 2514 1956 1200 2206 609 865 2537 363 697 3041 1348 1046 457 2757 1868 380 1031 3181 1295 1185 277 1352 2030 1195 1800 3220 275 2997 1734 1034 2149 1324 2179 2616
3725,13 847 571 2661 1298 593 490 1219 2527 334 35 2259 2627 2685 1556 1496 471 3105 1656 1614 1795 443 984 1321 3162 2173 450 454 346 397 2976 988 51 2979 294 1012 328 2757 2521 1209 1802 2865 1414 1853 625 2330 2971 2455 706 167
3726,496 3037 780 2206 1734 3231 494 1307 663 2997 1405 1693 1116 457 363 361 2312 2464 2508 1031 1343 2706 2940 1135 2149 1324 162 1575 1513 3109 2664 296 2537 697 2222 2455 579 1803 2885 1868 1290 33 1046 1424 2840 267 1505 231 275 3127
3727,1923 3037 457 1673 706 2455 663 117 2706 3142 2222 2339 1197 505 1575 2066 1424 2928 3109 1295 2299 3041 1693 167 231 2855 363 2034 1324 2902 2464 2977 46 3182 1156 1857 176 2312 494 1195 2651 465 2664 2444 299 3186 1871 3127 2940 1386
3728,1812 968 697 1197 2885 2022 2312 2031 2537 296 2855 3037 2514 361 1857 1693 3229 1260 515 485 1407 1343 1386 1193 1800 2823 1868 1369 1673 1034 644 1513 1156 1443 380 117 1195 1575 865 3181 1200 331 2997 663 1295 2840 1949 1657 277 1745
3729,2464 1868 1200 2940 1455 496 1193 1648 1949 2928 663 333 2024 770 1693 3178 2463 637 1195 1770 1348 2222 2536 2039 277 417 2030 3078 1956 3127 2108 3231 494 3209 609 1405 2652 2117 2470 2031 1092 1800 1156 2845 1059 2541 1857 2814 2841 2997
3730,1521 443 294 2521 346 3040 2455 3186 706 1871 2976 2845 939 2971 3220 1765 2795 751 1321 964 1915 741 585 2006 1853 3162 3142 3079 719 231 2902 2977 525 2885 988 1268 2810 1594 328 465 358 783 2805 2398 1152 1784 1185 1802 1132 842
3731,393 1766 2921 2546 1240 2176 2710 1224 996 1768 2352 2233 2533 1383 3241 2631 2129 3221 2305 2652 876 505 1355 2443 829 954 2944 856 865 1268 1868 1684 1325 1861 1432 719 275 2977 1200 1975 2159 1969 3150 987 1185 676 2196 2464 1681 2555
3732,2537 2464 865 1868 719 2463 2312 275 2940 1770 1185 1386 1575 2022 1348 1455 1681 2024 2885 2470 2320 1023 2547 1465 3178 697 2652 333 496 417 2726 637 1474 1949 1784 1956 783 1013 2039 1197 976 968 2030 2179 1195 517 1567 2299 1648 505
3733,2940 3229 3178 2464 770 1336 2845 1185 697 2645 465 3026 1260 485 329 2855 2022 2039 2537 505 2149 2190 2312 2108 1407 3176 2536 2527 167 1386 1195 702 1715 1193 333 1949 1575 2174 1693 1456 1197 496 1868 275 865 494 2351 3032 1657 2757
3734,3241 706 2351 1923 1922 465 2470 2299 517 2320 2464 1737 1237 1295 2343 2977 2940 2312 3087 803 1200 117 748 596 697 3148 3059 1060 363 1736 2754 1770 1474 865 2339 2537 1560 1714 2750 1106 2616 2034 2031 1193 2651 3209 15 1324 2435 333
3735,1575 865 1200 231 1455 1681 976 1770 2455 384 2940 2299 2392 3031 1325 1195 2022 2463 2193 2855 3142 2651 2007 706 1648 3220 2470 2351 333 496 981 1812 1861 2652 938 1307 1949 294 358 702 1673 697 490 3040 1348 2339 1156 2971 2833 1034
3736,2180 2956 1314 2190 329 412 1889 2144 2549 1177 518 1198 1053 840 273 2514 2940 1987 3229 639 770 2536 736 3078 2719 1505 1756 2529 1579 1887 3008 2554 2888 1506 2278 2047 2435 494 18 2065 227 2108 1825 2578 333 2508 1185 2269 1022 859
3737,2466 147 115 1784 2799 1567 2878 2958 1837 2147 2704 1147 1936 3124 3064 2338 961 2470 2937 59 1681 964 1200 116 1770 1964 3145 2652 1226 868 2875 2152 1254 1446 1612 2428 1991 2649 803 517 2602 1088 3257 346 1864 2441 523 1386 2724 1875
3738,457 1197 1923 2514 2464 2022 697 2299 2885 1673 2940 2222 117 277 3041 2351 1693 2312 1857 706 505 496 2066 1942 1307 1575 1290 3229 2537 2127 1195 2455 1193 494 2031 1200 2706 3142 1812 2536 702 46 968 1456 1185 2645 1405 1156 333 2750
3739,1577 2964 393 2176 1825 2937 3073 1818 1240 3129 2770 2861 852 523 1104 1226 1133 1579 2216 1336 1465 868 1087 381 2546 233 2126 2652 1117 2388 1355 803 407 423 2474 3059 1006 1714 3091 2888 2210 2057 458 2957 1071 1643 589 650 1432 3090
3740,485 2031 490 3142 845 1575 706 938 2940 465 471 2173 2537 1812 1868 167 2455 2470 1020 1194 2464 2299 865 3158 2312 2661 2651 1268 1307 2827 307 231 863 3241 1942 553 2127 751 988 2645 2262 1156 1034 2217 1185 919 13 358 1281 275
3741,1185 865 1575 1648 2940 3178 2463 2117 1196 3031 465 496 968 702 1474 505 2547 2885 2039 976 2514 1770 1465 1755 3040 2837 457 1059 783 2351 1956 234 706 471 2392 2726 3127 1325 1195 412 2855 273 147 2339 2030 117 2179 1673 2108 1693
3742,231 505 938 856 2464 1386 2474 2392 2885 954 2537 865 1200 3142 458 1197 1325 1224 2977 2351 1195 2022 465 358 275 1686 1268 1336 719 1185 1861 706 1812 2431 1949 2115 490 1006 496 702 987 1770 2455 457 3078 471 2470 2024 2631 676
3743,2940 1949 697 3032 2039 2464 2536 2013 412 898 1693 2024 2537 1193 2312 2144 2814 1465 770 1793 918 2783 1336 275 1868 1185 2180 2031 1023 2549 1348 865 2463 1835 417 3248 3229 18 1455 2455 457 465 2222 329 494 1200 663 1386 2030 1786
3744,1352 573 2030 2206 2574 2840 1369 428 579 1812 2738 2328 812 2066 1031 167 2208 2997 1607 1673 2149 3041 3037 3246 2828 1343 968 2464 363 662 1892 2312 1351 609 1307 2695 2928 2899 417 1615 1754 938 1857 3094 465 2234 446 2940 473 2537
3745,2190 1586 2039 840 3032 2403 2940 333 1628 950 2180 275 1681 2514 2024 1949 1127 2464 865 1465 1506 3078 1348 2537 2536 1455 698 2845 2047 1575 719 639 1193 2013 812 1125 968 1417 2466 2117 1793 18 1868 1155 427 1987 240 505 2463 588
3746,2750 1443 644 517 1567 100 1770 1197 296 1060 2541 454 2616 2696 1737 115 1956 3209 2937 1195 770 255 2888 1423 706 2976 1268 865 1193 1239 521 702 380 2841 1498 2006 1857 505 938 490 2986 1942 168 1348 1371 2537 2964 2299 3229 609
3747,521 1737 2652 3241 945 1498 2470 1956 702 2541 2726 1348 465 2964 1371 3059 1106 1643 1922 2179 748 1714 2393 596 1071 1465 1560 2875 1722 3233 1736 2754 1237 1770 2649 501 1200 706 2464 1289 2770 2343 3145 2688 1575 3087 2750 2111 2299 3148
3748,2022 1465 2885 1197 2351 1956 465 2464 517 2940 2179 2754 945 2855 2541 457 697 2652 333 2514 2320 1575 1193 2299 2537 865 2470 3078 1237 1336 2841 1200 2024 275 1949 412 938 1922 1857 1818 521 2127 2435 3148 770 1681 255 2350 505 968
3749,1465 1741 2022 1818 2885 945 266 596 470 870 100 987 1071 2652 251 3145 2351 1722 1498 1371 803 2770 761 2875 1470 14 2964 3091 868 225 3233 465 2464 3087 2874 942 1991 3241 1198 2835 3059 2937 168 1560 1106 3250 3209 412 1990 1046
3750,2902 2007 1365 1871 2006 706 372 275 384 719 2115 865 1765 1185 402 2855 1681 2339 443 842 457 1868 1455 465 2537 3079 1295 2885 2795 2464 167 1115 2997 938 2805 2022 170 637 1730 2099 939 698 1755 277 1386 2312 2514 1942 1119 702
3751,1956 1348 702 470 1922 2541 1737 479 2320 3241 465 2855 2726 1060 457 596 2343 1046 2754 100 748 2616 2464 1923 255 1371 277 1237 770 2435 2127 706 2299 2222 2393 2171 2875 192 938 1071 1942 1736 2312 1200 1560 1575 3087 296 2937 868
3752,1868 2537 1200 275 719 637 1455 505 1770 2392 496 465 2940 1386 2885 1197 1195 1681 3031 2470 2117 938 3142 1268 358 706 2320 2547 490 2299 1861 3147 783 2977 471 2726 2193 1648 1325 1224 2855 458 333 2845 457 3181 676 2546 780 2966
3753,3129 1133 3073 1577 2126 1184 233 2812 1423 723 2959 2291 2893 1130 745 3209 1745 393 1832 1792 1818 1829 3241 1766 2159 1987 1825 3010 1491 358 2533 2770 2885 2668 1686 2855 458 882 2283 2197 1197 1510 741 2977 1342 987 2652 2460 407 784
3754,13 571 593 490 1853 1575 954 847 856 486 1521 836 3186 1474 334 1861 905 2652 1268 1871 231 2455 2921 1325 170 1200 1533 2811 2470 1054 1130 655 155 2887 335 2297 2546 1556 3079 734 1602 1242 1594 1496 1386 553 458 2351 2113 2661
